gender,customer_age,country,city,customer_segment,membership_type,acquisition_channel,payment_method,preferred_device,product_category,subscription_type,annual_income,account_balance,total_spending,average_order_value,number_of_orders,days_since_last_order,website_visits,support_tickets,discount_usage,refund_amount,lifetime_value,churn,days_since_login,days_since_purchase,customer_tenure_days,subscription_duration_days,orders_per_visit,spending_per_order,refund_rate,support_tickets_per_order
Male,36.0,u.s.a.,chicago,new,Basic,email campaign,gift card,desktop,books,,132320.076464881,158.98913875502583,25.248453458027036,5.0,6.0,102.0,24.0,1.0,5.0,155.74656601404902,,0,53.0,103.0,1274.0,,0.25,4.20807557633784,6.168558651442225,0.16666666666666666
Male,34.0,brazil,rio de janeiro,vip,Platinum,referral,,tablet,toys,monthly,,,657.7984061659694,32.582181239664706,23.0,15.0,44.0,1.0,0.0,87.47509138594322,752.6896793417994,0,7.0,16.0,1818.0,60.0,0.5227272727272727,28.59993070286823,0.1329816104234712,0.043478260869565216
Female,43.0,britain,-,new,Premium,email campaign,giftcard,mobile,beauty,,28215.843714639635,85.0,700.0,68.98699704200084,11.0,41.0,31.0,2.0,1.0,27.95361485943548,853.5384740477672,0,,42.0,774.0,1460.0,0.3548387096774194,63.63636363636363,0.03993373551347926,0.18181818181818182
Female,24.0,united states,houston,regular,Basic,social media,paypal,mobile,fashion,annual,57229.0,-64.8578755720039,354.1607929893203,26.8796606950939,13.0,0.0,27.0,3.0,,14.992975923296274,394.1047423019341,0,3.0,1.0,1670.0,1825.0,0.48148148148148145,27.24313792225541,0.04233381057442004,0.23076923076923078
Male,,spain,madrid,,Basic,organic search,giftcard,mobile,electronics,,50609.0,-200.0,1222.638275197162,96.26701064888135,11.0,144.0,21.0,1.0,5.0,1.6499986082832,1170.1962609257657,0,147.0,29.0,2231.0,,0.5238095238095238,111.14893410883292,0.0013495394686683778,0.09090909090909091
Male,,japan,yokohama,regular,Gold,email campaign,gift_card,mobile,beauty,monthly,18640.85,43.0,2253.3737814183637,177.21846473800372,15.0,54.0,21.0,,3.0,8.82622965439174,2792.8920722059897,0,10.0,55.0,2022.0,90.0,0.7142857142857143,150.22491876122425,0.003916895513373799,
Female,19.0,brazil,sao paulo,new,Basic,email campaign,creditcard,,sports,,12585.0,424.89039846514703,3083.9524905268586,132.64752965442818,21.0,52.0,40.0,1.0,2.0,111.85314369963436,3216.6674801942163,0,51.0,-66.0,1559.0,2072.0,0.525,146.85488050127898,0.03626941207532205,0.047619047619047616
Female,40.0,canada,calgary,dormant,Premium,paid ads,,,home & garden,monthly,51597.54047583957,690.7822107681907,59.46368652140239,17.32698555202278,3.0,42.0,13.0,7.0,4.0,33.86066107296289,56.12147273632186,0,34.0,43.0,1492.0,30.0,0.23076923076923078,19.821228840467462,0.5694342724744393,2.3333333333333335
Female,23.0,united states of america,phoenix,at risk,,email campaign,paypal,tablet,groceries,quarterly,26500.0,33.0,706.0,71.71522155954293,9.0,11.0,16.0,4.0,3.0,68.53414108099439,,0,11.0,12.0,1456.0,90.0,0.5625,78.44444444444444,0.09707385422237165,0.4444444444444444
Male,,mexico,mexico city,vip,Platinum,organic search,bank transfer,tablet,home & garden,annual,60895.70069011411,-200.0,1836.193955422343,183.68765044153727,11.0,61.0,35.0,1.0,,10.719707022535522,2227.426274028212,0,31.0,62.0,1970.0,1825.0,0.3142857142857143,166.926723220213,0.005838003654722783,0.09090909090909091
Female,26.0,italy,milan,new,Basic,organic search,paypal,mobile,groceries,,,686.9579885222342,522.61,83.95929143594851,6.0,7.0,36.0,3.0,2.0,1.0584623599028695,544.8528312453338,0,10.0,8.0,265.0,,0.16666666666666666,87.10166666666667,0.0020253388949749707,0.5
Male,19.0,uk,leeds,dormant,,email campaign,creditcard,tablet,beauty,monthly,52749.9030139709,123.31105443001672,16.118738170610797,14.81081392214164,1.0,128.0,20.0,2.0,6.0,,8.463918695136257,1,140.0,129.0,155.0,30.0,0.05,16.118738170610797,,2.0
,40.0,uk,london,regular,Basic,affiliate,debit card,mobile,books,,17096.49,205.64,1349.42,110.01480017695228,15.0,16.0,22.0,4.0,1.0,39.72140727096517,1373.2281288896577,0,-67.0,17.0,1566.0,,0.6818181818181818,89.96133333333334,0.029435911184779513,0.26666666666666666
Male,29.0,brazil,sao paulo,dormant,Premium,email campaign,gift_card,mobile,fashion,monthly,,-130.18893677276805,1059.2341194804983,144.82289702518335,9.0,136.0,4.0,6.0,2.0,122.2507262086484,1066.761382046607,1,,137.0,1569.0,30.0,2.25,117.69267994227759,0.11541426391042456,0.6666666666666666
Female,25.0,australia,melbourne,vip,Platinum,email campaign,paypal,-,toys,monthly,27067.13812502457,38.73426369613728,1265.3660123752857,61.9182336477603,23.0,80.0,48.0,1.0,1.0,0.0,1298.3078872684505,0,54.0,81.0,1758.0,150.0,0.4791666666666667,55.01591358153416,0.0,0.043478260869565216
Female,44.0,india,bangalore,regular,Gold,social media,paypal,tablet,toys,monthly,27679.73,,458.30615139031147,98.63615230828414,4.0,173.0,26.0,4.0,1.0,123.98349517468854,421.25357580943916,0,184.0,174.0,802.0,90.0,0.15384615384615385,114.57653784757787,0.27052548781763863,1.0
Male,27.0,japan,tokyo,regular,Basic,email campaign,credit card,mobile,fashion,,36664.965334369015,67.95461856158576,538.3629740779863,125.03464878018112,4.0,34.0,23.0,1.0,2.0,94.14810630875098,604.9502643803521,0,3.0,35.0,508.0,,0.17391304347826086,134.59074351949658,0.17487849432809036,0.25
Male,29.0,uk,,regular,Basic,paid ads,credit card,desktop,groceries,annual,40674.0,562.0,7916.836103716804,288.17567609583386,24.0,59.0,26.0,2.0,2.0,17.353396893273377,8362.18660094941,1,24.0,146.0,2304.0,730.0,0.9230769230769231,329.8681709882002,0.002191961115012383,0.08333333333333333
Female,58.0,brazil,sao paulo,,Basic,social media,creditcard,mobile,home & garden,annual,,89.94441344241713,139.41484553708102,46.14523002299781,3.0,47.0,24.0,1.0,1.0,205.6657962815279,66.20297770618282,1,-128.0,48.0,660.0,365.0,0.125,46.471615179027005,1.4752072886443481,0.3333333333333333
Male,25.0,spain,barcelona,regular,Premium,paid ads,gift_card,tablet,,monthly,105637.53612338673,-200.0,310.8597423065165,35.18480877071347,11.0,205.0,30.0,4.0,,153.13340106213087,223.18197701333818,0,121.0,206.0,1222.0,30.0,0.36666666666666664,28.259976573319683,0.49261252012213597,0.36363636363636365
Female,35.0,japan,tokyo,vip,Premium,organic search,bank_transfer,mobile,groceries,annual,37500.0,-179.59825871634487,622.7641933487114,42.09800482917276,13.0,30.0,35.0,1.0,3.0,53.0,745.3003744868654,0,12.0,31.0,1038.0,1825.0,0.37142857142857144,47.90493794990088,0.0851044433287177,0.07692307692307693
Female,,australia,sydney,,Premium,affiliate,paypal,mobile,groceries,quarterly,35180.95782125411,1171.2150647517153,389.58778177659053,20.759149129426998,0.0,8.0,27.0,5.0,1.0,19.44943875815053,483.77461909242464,0,3.0,9.0,2131.0,450.0,0.0,,0.04992312302366769,
Female,36.0,italy,milan,vip,Gold,affiliate,bank_transfer,desktop,,monthly,33200.0,770.8647034183725,326.3878920304645,58.88721954476788,5.0,59.0,,,,69.60398175469861,359.66319534031845,0,60.0,60.0,336.0,150.0,,65.2775784060929,0.21325540393576206,
Male,42.0,italy,rome,at risk,Basic,social media,bank transfer,mobile,groceries,monthly,20092.527013753093,661.3326586208786,26.069079639987365,7.32403617649926,4.0,377.0,18.0,2.0,4.0,186.68114649601628,,0,453.0,378.0,869.0,30.0,0.2222222222222222,6.517269909996841,7.161017921387069,0.5
Male,44.0,japan,tokyo,regular,Basic,paid ads,giftcard,mobile,electronics,monthly,24485.707314189924,500.0,1389.342775905233,179.89379977588115,9.0,25.0,32.0,3.0,,84.51,,0,11.0,26.0,384.0,90.0,0.28125,154.3714195450259,0.06082732171327346,0.3333333333333333
Female,23.0,uk,birmingham,vip,,paid ads,bank transfer,desktop,groceries,annual,20668.3325849777,-200.0,812.8016265447311,66.78764662925306,14.0,1.0,48.0,1.0,3.0,43.32,769.2952906809047,0,6.0,2.0,1284.0,,0.2916666666666667,58.057259038909365,0.053297137438265155,0.07142857142857142
,,spain,madrid,new,Premium,email campaign,debit card,mobile,groceries,,,91.34042078215148,349.13033383132364,29.568586991973014,12.0,18.0,26.0,1.0,,138.9899685679018,246.90247388843227,0,,,2234.0,,0.46153846153846156,29.094194485943635,0.3981033874732077,0.08333333333333333
Male,29.0,uk,birmingham,regular,Premium,affiliate,,mobile,fashion,,33983.78141769014,,5414.0,132.23475166354933,36.0,3.0,38.0,2.0,1.0,,5648.320760281082,0,5.0,4.0,2370.0,,0.9473684210526315,150.38888888888889,,0.05555555555555555
Female,,us,los angeles,dormant,Premium,paid ads,credit_card,desktop,electronics,annual,98937.0,600.0,245.0,35.001993824169176,6.0,156.0,13.0,5.0,3.0,25.2438215081094,285.1511954636989,1,49.0,157.0,797.0,306.0,0.46153846153846156,40.833333333333336,0.10303600615554856,0.8333333333333334
Male,57.0,italy,naples,new,,email campaign,gift_card,desktop,sports,monthly,65322.491402083884,-200.0,163.06047668213282,38.76730742461401,4.0,16.0,35.0,2.0,2.0,35.353536874106034,138.22858048660694,0,4.0,17.0,134.0,120.0,0.11428571428571428,40.765119170533204,0.21681242195203188,0.5
,19.0,australia,brisbane,new,Basic,,banktransfer,mobile,sports,annual,33566.91764929197,526.9737462632728,720.2770434615785,74.3313499237238,11.0,152.0,27.0,,,89.42015540304642,743.4595873766503,0,70.0,153.0,1580.0,365.0,0.4074074074074074,65.47973122377986,0.12414689072041254,
Female,39.0,germany,berlin,regular,Gold,-,dc,mobile,fashion,quarterly,47849.98299145721,,436.5,53.56753937842711,8.0,5.0,27.0,3.0,1.0,22.104749899517923,,0,1.0,6.0,1022.0,360.0,0.2962962962962963,54.5625,0.05064089324059089,0.375
Male,36.0,u.s.a.,new york,vip,Gold,organic search,creditcard,mobile,beauty,,49677.79609956334,152.6436948882132,815.5495566557234,44.112029323544085,20.0,4.0,43.0,4.0,1.0,13.296022181974152,893.3460204175083,0,1.0,5.0,1293.0,,0.46511627906976744,40.777477832786175,0.016303144393206927,0.2
Female,19.0,united states,chicago,at risk,,email campaign,cc,,groceries,monthly,43123.62778763448,765.1752222713334,25.0,7.424436331901267,4.0,4.0,21.0,3.0,0.0,81.78573402925993,,0,4.0,5.0,561.0,30.0,0.19047619047619047,6.25,3.271429361170397,0.75
Female,60.0,united kingdom,london,new,Premium,email campaign,banktransfer,tablet,electronics,monthly,,-200.0,1565.4759203927108,156.5304969783571,10.0,11.0,48.0,2.0,4.0,32.83361829246557,1525.8279752229555,0,7.0,,1524.0,60.0,0.20833333333333334,156.54759203927108,0.020973569676005638,0.2
,35.0,japan,tokyo,new,Basic,,debitcard,mobile,fashion,monthly,65677.24625685347,-9.423721300670312,92.00980566950344,13.222973439420963,6.0,36.0,18.0,3.0,3.0,90.85266024536055,39.87653112520463,0,5.0,37.0,1912.0,30.0,0.3333333333333333,15.334967611583906,0.9874236727735377,0.5
Female,32.0,mexico,monterrey,vip,,,giftcard,mobile,fashion,monthly,42714.35373441266,199.97,2030.7642598932969,138.0466361515613,14.0,69.0,30.0,2.0,3.0,23.481619783003282,2034.622467497118,0,46.0,70.0,515.0,150.0,0.4666666666666667,145.05458999237834,0.011562947136088107,0.14285714285714285
Female,38.0,india,mumbai,new,Basic,email campaign,banktransfer,mobile,fashion,annual,120278.0,74.92365720114628,834.2044975609845,50.56147086032889,16.0,15.0,9.0,5.0,1.0,239.0,777.7806183175985,0,11.0,16.0,1420.0,365.0,1.7777777777777777,52.13778109756153,0.28650049322291976,0.3125
Male,38.0,mexico,monterrey,at risk,Basic,,,,beauty,,35194.859465243164,461.8756011916606,603.0,132.18368835317926,5.0,57.0,12.0,5.0,1.0,1.146609549088009,652.1800472904863,1,13.0,58.0,1269.0,,0.4166666666666667,120.6,0.0019015083732802803,1.0
Female,40.0,uk,manchester,dormant,Premium,paid ads,credit card,,toys,annual,,91.32852684739072,256.52976737549005,31.06247381712491,7.0,78.0,21.0,2.0,3.0,,321.89613556745655,0,73.0,79.0,2323.0,365.0,0.3333333333333333,36.64710962507001,,0.2857142857142857
Female,30.0,france,toulouse,regular,Premium,referral,paypal,tablet,groceries,annual,,113.19825058326744,1078.0,82.47652671594538,12.0,41.0,33.0,3.0,0.0,83.62300216779694,1349.940191114346,0,11.0,42.0,765.0,1825.0,0.36363636363636365,89.83333333333333,0.07757235822615671,0.25
Female,,japan,osaka,regular,,social media,paypal,mobile,books,annual,19691.0,151.1764942954906,4213.352387733835,355.37408680786234,10.0,18.0,27.0,5.0,3.0,73.42454007829491,3857.027245127959,0,12.0,19.0,2084.0,730.0,0.37037037037037035,421.3352387733835,0.017426631651331338,0.5
Male,25.0,mexico,monterrey,at risk,Basic,organic search,-,desktop,sports,annual,68421.25370211809,-41.0,141.9102357404111,44.26597127618744,4.0,30.0,15.0,1.0,0.0,48.81042764190768,152.4693323757367,1,18.0,,90.0,365.0,0.26666666666666666,35.47755893510278,0.3439528331923429,0.25
,42.0,india,bangalore,at risk,Premium,social media,paypal,desktop,beauty,quarterly,88510.05,,31.48,16.365020338342017,2.0,5.0,10.0,3.0,4.0,152.0283548920627,,1,3.0,,2123.0,149.0,0.2,15.74,4.82936324307696,1.5
Female,66.0,australia,brisbane,regular,Premium,organic search,dc,desktop,home & garden,,43226.2258386694,685.5014421633307,602.5681801823882,32.12693106174186,19.0,275.0,34.0,1.0,,37.0,667.1366191551105,0,,,2078.0,,0.5588235294117647,31.714114746441485,0.06140383979253711,0.05263157894736842
Female,23.0,u.s.a.,austin,regular,Gold,referral,debit_card,desktop,toys,,50082.0,462.8978786256686,832.4027981117102,134.3770423264174,6.0,45.0,28.0,7.0,3.0,53.090189246999564,978.9320496395792,0,39.0,46.0,863.0,,0.21428571428571427,138.73379968528505,0.06377944592141406,1.1666666666666667
Female,46.0,australia,perth,dormant,Basic,referral,paypal,desktop,home & garden,,,231.48098819596075,48.932246737849546,5.902676256435147,9.0,79.0,8.0,3.0,4.0,65.04828208523584,,0,25.0,-156.0,1784.0,,1.125,5.436916304205505,1.3293540849192276,0.3333333333333333
Female,32.0,united states,phoenix,at risk,Premium,social media,gift card,mobile,,monthly,15915.0,-200.0,1272.896656997077,124.58514664582894,9.0,100.0,22.0,5.0,1.0,71.67992223907237,1513.286753018917,1,105.0,101.0,1149.0,59.0,0.4090909090909091,141.4329618885641,0.05631244441176734,0.5555555555555556
Female,49.0,usa,phoenix,vip,Platinum,social media,credit card,desktop,fashion,annual,61468.734287636995,1058.49,1325.6745778432514,98.09793922156082,15.0,51.0,31.0,2.0,3.0,31.405333737486174,1377.8908714707516,0,12.0,52.0,1483.0,1460.0,0.4838709677419355,88.37830518955009,0.02369007768752699,0.13333333333333333
Female,23.0,uk,manchester,new,Basic,referral,debitcard,mobile,fashion,quarterly,29018.591218446603,273.0,687.5881634300664,75.50538497735197,9.0,53.0,27.0,,5.0,12.969623716970919,797.4283048735755,1,13.0,-35.0,1701.0,90.0,0.3333333333333333,76.39868482556294,0.018862488342253205,
Female,49.0,canada,toronto,vip,Premium,affiliate,debitcard,,,monthly,34563.59220482354,1100.0,158.54595598737797,8.099501075140068,18.0,9.0,,2.0,2.0,20.28898758218317,173.93611290092977,0,12.0,10.0,953.0,120.0,,8.808108665965442,0.12796912703215466,0.1111111111111111
Female,39.0,us,chicago,regular,Gold,organic search,bank transfer,,beauty,monthly,49800.0,81.29,426.79703671235177,37.45117628226364,11.0,158.0,27.0,4.0,7.0,13.782583750758576,409.519875398178,0,91.0,159.0,1321.0,30.0,0.4074074074074074,38.7997306102138,0.03229306336549759,0.36363636363636365
Female,68.0,france,lyon,new,Premium,referral,debitcard,tablet,home & garden,-,20192.828376025434,,781.9280842391876,69.01736057511792,11.0,14.0,22.0,4.0,3.0,37.729373444374566,751.793485457303,0,10.0,15.0,1781.0,30.0,0.5,71.0843712944716,0.048251718035022456,0.36363636363636365
Male,61.0,france,toulouse,regular,Premium,organic search,giftcard,desktop,books,annual,8501304.74767422,,1549.0572640592295,347.88872439707035,5.0,151.0,25.0,3.0,1.0,50.80593804950271,1527.5670206524192,1,,152.0,602.0,1460.0,0.2,309.8114528118459,0.0327979728240441,0.6
Female,,britain,leeds,dormant,Basic,affiliate,paypal,tablet,toys,,43962.26264531649,701.2190319299375,0.0,148.86419167611376,0.0,314.0,19.0,0.0,2.0,117.60337353702847,,0,274.0,,339.0,,0.0,,,
Female,42.0,japan,osaka,regular,Basic,email campaign,debitcard,desktop,groceries,,63742.59501522273,-138.76105854995265,826.2294345816222,145.84886560507175,7.0,36.0,31.0,4.0,4.0,23.730219355339425,831.5355934819025,1,46.0,37.0,1278.0,30.0,0.22580645161290322,118.03277636880317,0.028721101381913,0.5714285714285714
,38.0,spain,madrid,regular,Basic,paid ads,bank_transfer,,-,monthly,36753.65985596895,339.06967474248387,10.301830596108992,10.811033426109885,1.0,210.0,28.0,6.0,3.0,60.78890431778656,,0,75.0,211.0,107.0,180.0,0.03571428571428571,10.301830596108992,5.900786636963975,6.0
Female,39.0,france,,,Basic,social media,,desktop,sports,annual,27274.70330809296,253.53830665704712,76.88157782134694,22.420294450947804,4.0,106.0,21.0,7.0,4.0,,31.314436742604435,1,53.0,107.0,394.0,336.0,0.19047619047619047,19.220394455336734,,1.75
Female,57.0,united kingdom,leeds,new,Basic,organic search,paypal,mobile,home & garden,,,69.7729410120773,351.7516190008361,74.44331298953611,4.0,138.0,,2.0,3.0,,425.9803748438691,1,122.0,139.0,345.0,,,87.93790475020903,,0.5
Female,51.0,spain,,regular,Premium,affiliate,dc,mobile,beauty,,40957.53599237969,-200.0,1115.7939957489477,,17.0,53.0,33.0,3.0,2.0,260.1525165681591,876.5146371574996,0,66.0,54.0,1447.0,,0.5151515151515151,65.63494092640869,0.23315461237406865,0.17647058823529413
Female,,uk,birmingham,regular,Gold,paid ads,bank transfer,mobile,fashion,annual,30518.10911313202,68.80779452249926,947.8328871489127,137.2037098784216,7.0,264.0,31.0,2.0,3.0,42.03025527661927,877.5167282613518,1,183.0,265.0,1272.0,1095.0,0.22580645161290322,135.4046981641304,0.04434352916688357,0.2857142857142857
Male,44.0,india,delhi,at risk,Premium,paid ads,,mobile,sports,,65690.53,487.0,22.768466969206408,9.52768774829878,2.0,58.0,16.0,3.0,4.0,53.81245299751417,1.984276957880546,0,43.0,59.0,429.0,,0.125,11.384233484603204,2.363464043068588,1.5
,,britain,manchester,regular,Premium,social media,bank transfer,mobile,groceries,quarterly,96874.31775861779,721.0300821954338,1133.957180870109,70.68353440857997,14.0,83.0,21.0,3.0,2.0,,1104.000383292909,0,17.0,84.0,1723.0,270.0,0.6666666666666666,80.99694149072207,,0.21428571428571427
Female,40.0,japan,osaka,regular,Gold,social media,debitcard,mobile,books,quarterly,30029.94,73.64275974668632,39.45352751721129,6.557160345398672,6.0,20.0,23.0,6.0,2.0,36.44573071907813,24.958799542587002,0,7.0,21.0,2025.0,90.0,0.2608695652173913,6.575587919535216,0.9237635520215262,1.0
Male,29.0,spain,barcelona,dormant,Basic,-,gift_card,mobile,toys,,20386.0,200.0,1050.4977241126323,95.0633209951443,10.0,187.0,17.0,2.0,5.0,240.35,900.8154513134056,1,151.0,188.0,1580.0,,0.5882352941176471,105.04977241126323,0.22879630720097602,0.2
Male,37.0,france,paris,regular,Gold,social media,debit card,desktop,home & garden,monthly,89700.0,371.8044920501781,237.0,11.670646797821782,19.0,68.0,44.0,3.0,3.0,15.89475809619904,287.50021369569606,0,35.0,69.0,1670.0,30.0,0.4318181818181818,12.473684210526315,0.06706648985737991,0.15789473684210525
Female,33.0,germany,munich,new,Basic,organic search,paypal,mobile,home & garden,annual,54790.147792725176,565.2415029620803,1700.0,132.79336174105813,11.0,167.0,22.0,7.0,1.0,30.84242742533373,1839.0920850546443,0,45.0,168.0,1408.0,365.0,0.5,154.54545454545453,0.01814260436784337,0.6363636363636364
Female,46.0,italy,naples,at risk,Basic,social media,gift card,mobile,sports,annual,31537.618904350893,-200.0,378.7001240812882,75.82535475265504,5.0,152.0,14.0,5.0,4.0,34.20442944074733,,0,163.0,,854.0,365.0,0.35714285714285715,75.74002481625764,0.09032061852032912,1.0
Female,31.0,united states of america,phoenix,regular,Gold,email campaign,paypal,mobile,sports,annual,18200.0,700.9264782474215,147.34097837491794,25.756220889193642,5.0,41.0,29.0,2.0,6.0,30.730766944602795,169.50451338104548,0,28.0,42.0,438.0,1825.0,0.1724137931034483,29.468195674983587,0.2085690436126094,0.4
